policy_id,ref_num,url,error,file_type,expected_filename,saved
211005065,1,https://www.officialgazette.gov.ph/2012/08/16/republic-act-no-10174/,403 Client Error: Forbidden for url: https://www.officialgazette.gov.ph/2012/08/16/republic-act-no-10174/,,211005065_ref1,False
211005066,1,https://eneken.ieej.or.jp/data/5012.pdf,,pdf,211005066_ref1,True
211005067,1,https://www.preventionweb.net/english/professional/policies/v.php?id=60595,403 Client Error: Forbidden for url: https://www.preventionweb.net/english/professional/policies/v.php?id=60595,,211005067_ref1,False
211005068,1,https://therightsofnature.org/bolivia-law-of-mother-earth/,"HTTPSConnectionPool(host='therightsofnature.org', port=443): Max retries exceeded with url: /bolivia-law-of-mother-earth/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x00000232EFCE21D0>, 'Connection to therightsofnature.org timed out. (connect timeout=30)'))",,211005068_ref1,False
211005069,1,https://eneken.ieej.or.jp/data/3921.pdf,,pdf,211005069_ref1,True
211005070,1,https://www.preventionweb.net/publication/lithuania-national-strategy-climate-change-management-policy,403 Client Error: Forbidden for url: https://www.preventionweb.net/publication/lithuania-national-strategy-climate-change-management-policy,,211005070_ref1,False
211005071,1,http://www.lse.ac.uk/GranthamInstitute/law/constitution-of-the-republic-of-tunisia/,,html,211005071_ref1,True
211005071,2,http://science.time.com/2014/01/29/tunisia-recognizes-climate-change-in-its-constitution/,,html,211005071_ref2,True
211005072,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005072_ref1,True
211005073,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005073_ref1,True
211005074,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005074_ref1,True
211005075,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005075_ref1,True
211005076,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005076_ref1,True
211005077,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005077_ref1,True
211005078,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005078_ref1,True
211005079,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005079_ref1,True
211005080,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005080_ref1,True
211005081,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005081_ref1,True
211005082,1,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32009D0406&from=EN,,pdf,211005082_ref1,True
211005083,1,https://www.unep.org/resources/report/timor-leste-strategic-development-plan-2011-2030,403 Client Error: Forbidden for url: https://www.unep.org/resources/report/timor-leste-strategic-development-plan-2011-2030,,211005083_ref1,False
211005084,1,http://www.preventionweb.net/files/48404_tongaclimatechangepolicy2016.pdf,,pdf,211005084_ref1,True
211005085,1,https://www.ids.ac.uk/files/dmfile/LHcasestudy05-BogotaBRT.pdf,,pdf,211005085_ref1,True
211005086,1,http://www.res-legal.eu/search-by-country/switzerland/sources/t/source/src/tc-2010/,,html,211005086_ref1,True
211005086,2,http://www.res-legal.eu/search-by-country/switzerland/single/s/res-e/t/gridaccess/aid/grid-access-1/lastp/396/,,html,211005086_ref2,True
211005087,1,https://www.iea.org/policies/3285-transnova-demonstration-project?country=Norway&page=1&qs=norway,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3285-transnova-demonstration-project?country=Norway&page=1&qs=norway,,211005087_ref1,False
211005088,1,https://www.iea.org/policies/1193-transport-planning-in-businesses-wallonia-flanders-brussels-capital?country=Belgium&page=2&qs=belgiu,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1193-transport-planning-in-businesses-wallonia-flanders-brussels-capital?country=Belgium&page=2&qs=belgiu,,211005088_ref1,False
211005089,1,https://www.iea.org/policies/1193-transport-planning-in-businesses-wallonia-flanders-brussels-capital?country=Belgium&page=2&qs=belgiu,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1193-transport-planning-in-businesses-wallonia-flanders-brussels-capital?country=Belgium&page=2&qs=belgiu,,211005089_ref1,False
211005090,1,https://www.iea.org/policies/4936-tunisian-solar-plan-pst-2010-2016?country=Tunisia&qs=tunisia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4936-tunisian-solar-plan-pst-2010-2016?country=Tunisia&qs=tunisia,,211005090_ref1,False
211005091,1,https://www.moccae.gov.ae/assets/644fa89a/state-of-green-economy-report-2016_summary_a5_for-website.aspx,500 Server Error: Internal Server Error for url: https://www.moccae.gov.ae/assets/644fa89a/state-of-green-economy-report-2016_summary_a5_for-website.aspx,,211005091_ref1,False
211005092,1,https://www.unenvironment.org/news-and-stories/news/uae-unveiled-publications-their-first-green-economy-report,403 Client Error: Forbidden for url: https://www.unep.org/news-and-stories/news/uae-unveiled-publications-their-first-green-economy-report,,211005092_ref1,False
211005093,1,https://www.iea.org/policies/6903-unit-1170-2009-specification-and-labelling?country=Uruguay&qs=urugu,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6903-unit-1170-2009-specification-and-labelling?country=Uruguay&qs=urugu,,211005093_ref1,False
211005094,1,https://www.iea.org/policies/1625-ureba-subsidies-to-improve-energy-efficiency-of-public-buildings-wallonia?country=Belgium&page=3&qs=belg,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1625-ureba-subsidies-to-improve-energy-efficiency-of-public-buildings-wallonia?country=Belgium&page=3&qs=belg,,211005094_ref1,False
211005095,1,https://www.iea.org/policies/6010-uganda-energy-credit-capitalisation-company-ueccc?country=Uganda&qs=turk,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6010-uganda-energy-credit-capitalisation-company-ueccc?country=Uganda&qs=turk,,211005095_ref1,False
211005096,1,https://www.iea.org/policies/6529-ukraine-law-on-renewable-energy-auctions-law-no-2712-viii?country=Ukraine&amp;qs=ukra,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6529-ukraine-law-on-renewable-energy-auctions-law-no-2712-viii?country=Ukraine&amp;qs=ukra,,211005096_ref1,False
211005097,1,https://bcapcodes.org/code-status/country/ukraine/,,html,211005097_ref1,True
211005098,1,http://www.fise.gob.pe/pags/normas/RM-203-2013-MEM-DM.pdf,"HTTPConnectionPool(host='www.fise.gob.pe', port=80): Max retries exceeded with url: /pags/normas/RM-203-2013-MEM-DM.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F162B350>, 'Connection to www.fise.gob.pe timed out. (connect timeout=30)'))",,211005098_ref1,False
211005099,1,https://www.iea.org/policies/6798-bill-no-9260-vat-exemption?country=Ukraine&qs=ukra,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6798-bill-no-9260-vat-exemption?country=Ukraine&qs=ukra,,211005099_ref1,False
211005100,1,https://elbil.no/english/norwegian-ev-policy/,403 Client Error: Forbidden for url: https://elbil.no/english/norwegian-ev-policy/,,211005100_ref1,False
211005101,1,https://www.iea.org/policies/5383-vat-and-customs-duties-exemptions,,html,211005101_ref1,True
211005102,1,https://pubs.aeaweb.org/doi/pdfplus/10.1257/pol.20170144,403 Client Error: Forbidden for url: https://pubs.aeaweb.org/doi/pdfplus/10.1257/pol.20170144,,211005102_ref1,False
211005103,1,https://www.iea.org/policies/6238-vii-national-energy-plan-of-costa-rica-2015-2030,404 Client Error: Not Found for url: https://www.iea.org/policies/6238-vii-national-energy-plan-of-costa-rica-2015-2030,,211005103_ref1,False
211005104,1,https://www.iea.org/policies/494-vive-plan-innovative-vehicle-ecological-vehicle?country=Spain&page=4&qs=spain,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/494-vive-plan-innovative-vehicle-ecological-vehicle?country=Spain&page=4&qs=spain,,211005104_ref1,False
211005105,1,https://www.skatteetaten.no/globalassets/bedrift-og-organisasjon/avgifter/merverdiavgift/refusjon-av-mva---avgiftsinfo/vat-act---oversatt-versjon-av-merverdiavgiftsloven-updatet-may-2014.pdf,,pdf,211005105_ref1,True
211005106,1,http://www.lse.ac.uk/GranthamInstitute/law/vanuatu-framework-for-climate-services/,,html,211005106_ref1,True
211005107,1,http://prdrse4all.spc.int/node/4/content/vanuatu-energy-road-map-2013-2020,403 Client Error: Forbidden for url: https://prdrse4all.spc.int/node/4/content/vanuatu-energy-road-map-2013-2020,,211005107_ref1,False
211005108,1,https://www.iea.org/policies/842-various-financial-measures-for-energy-efficiency-activities?country=Norway&page=2&qs=norway,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/842-various-financial-measures-for-energy-efficiency-activities?country=Norway&page=2&qs=norway,,211005108_ref1,False
211005109,1,https://www.iea.org/policies/4715-vehicle-conversion-to-alternative-fuels?country=Sweden&page=2&qs=swede,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4715-vehicle-conversion-to-alternative-fuels?country=Sweden&page=2&qs=swede,,211005109_ref1,False
211005110,1,https://www.iea.org/policies/3314-vrt-derogation?country=Denmark&qs=den,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3314-vrt-derogation?country=Denmark&qs=den,,211005110_ref1,False
211005111,1,https://toi.brage.unit.no/toi-xmlui/bitstream/handle/11250/2603681/Fridstr%C3%B8m_10.1016_j.tra.2016.12.011_accepted+version.pdf?sequence=1,404 Client Error: 404 for url: https://toi.brage.unit.no/toi-xmlui/bitstream/handle/11250/2603681/Fridstr%C3%B8m_10.1016_j.tra.2016.12.011_accepted+version.pdf?sequence=1,,211005111_ref1,False
211005112,1,https://sustainabledevelopment.un.org/content/documents/1501jamaica.pdf,,pdf,211005112_ref1,True
211005113,1,https://economie.gouv.dj/vision-2035-english/,,html,211005113_ref1,True
211005114,1,https://www.iea.org/policies/680-voluntary-agreement-with-industry-wallonia?country=Belgium&page=3&qs=belg,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/680-voluntary-agreement-with-industry-wallonia?country=Belgium&page=3&qs=belg,,211005114_ref1,False
211005115,1,https://www.iea.org/policies/1927-voluntary-agreements?country=Spain&page=6&qs=spai,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1927-voluntary-agreements?country=Spain&page=6&qs=spai,,211005115_ref1,False
211005116,1,https://www.iea.org/policies/1872-voluntary-agreements-on-energy-efficiency-wallonia?country=Belgium&page=3&qs=belg,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1872-voluntary-agreements-on-energy-efficiency-wallonia?country=Belgium&page=3&qs=belg,,211005116_ref1,False
211005117,1,https://www.iea.org/policies/1987-voluntary-agreements-with-industry-co2-target-agreements?country=Switzerland&page=2&qs=swi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1987-voluntary-agreements-with-industry-co2-target-agreements?country=Switzerland&page=2&qs=swi,,211005117_ref1,False
211005118,1,https://www.iea.org/policies/5561-voluntary-certification-of-installers-of-certain-heating-systems?country=Sweden&qs=swed,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5561-voluntary-certification-of-installers-of-certain-heating-systems?country=Sweden&qs=swed,,211005118_ref1,False
211005119,1,https://www.ecolex.org/details/legislation/law-on-waste-management-lex-faoc154431/?type=legislation&q=bulgaria&xsubjects=Waste+%26+hazardous+substances&sortby=newest,,html,211005119_ref1,True
211005120,1,https://www.iea.org/policies/367-water-efficiency-in-agriculture?country=United%20Arab%20Emirates&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/367-water-efficiency-in-agriculture?country=United%20Arab%20Emirates&qs=united,,211005120_ref1,False
211005121,1,https://climate-laws.org/cclow/geographies/169/laws/8818,404 Client Error: Not Found for url: https://climate-laws.org/geographies/169/laws/8818,,211005121_ref1,False
211005122,1,https://www.regjeringen.no/en/dokumenter/meld.-st.-33-20122013/id725930/,,html,211005122_ref1,True
211005123,1,https://www.iea.org/policies/3814-white-paper-on-domestic-use-of-natural-gas?country=Norway&page=2&qs=norway,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3814-white-paper-on-domestic-use-of-natural-gas?country=Norway&page=2&qs=norway,,211005123_ref1,False
211005124,1,https://www.iea.org/policies/4043-white-paper-on-energy-supply?country=Norway&page=2&qs=norway,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4043-white-paper-on-energy-supply?country=Norway&page=2&qs=norway,,211005124_ref1,False
211005125,1,https://www.iea.org/policies/4192-white-paper-on-innovative-activity-for-environmentally-friendly-gas-technologies?country=Norway&page=2&qs=norway,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4192-white-paper-on-innovative-activity-for-environmentally-friendly-gas-technologies?country=Norway&page=2&qs=norway,,211005125_ref1,False
211005126,1,https://www.sei-international.org/mediamanager/documents/Publications/Climate/N-CMAEP-2013-White-Paper-Nordic-Countries-Adaptation.pdf,,pdf,211005126_ref1,True
211005127,1,https://www4.unfccc.int/sites/SubmissionsStaging/NationalReports/Documents/58167_Norway-BR4-1-Norway_BR4%20(2).pdf,,pdf,211005127_ref1,True
211005128,1,https://www.regjeringen.no/en/dokumenter/meld.-st.-41-20162017/id2557401/,,html,211005128_ref1,True
211005129,1,https://www.iea.org/policies/5968-wind-dispatch?country=Uruguay&qs=urugu,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5968-wind-dispatch?country=Uruguay&qs=urugu,,211005129_ref1,False
211005130,1,https://www.iea.org/policies/3506-wind-power-production-support?country=Norway&page=2&qs=norway,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3506-wind-power-production-support?country=Norway&page=2&qs=norway,,211005130_ref1,False
211005131,1,https://www.iea.org/policies/5836-zambia-vision-2030?country=Zambia&qs=zambia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5836-zambia-vision-2030?country=Zambia&qs=zambia,,211005131_ref1,False
211005132,1,https://www.iea.org/policies/6002-zanzibar-vision-2020?country=United%20Republic%20Of%20Tanzania&qs=tanza,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6002-zanzibar-vision-2020?country=United%20Republic%20Of%20Tanzania&qs=tanza,,211005132_ref1,False
211005133,1,https://www.iea.org/policies/3331-zero-emissions-mobility-to-all-project-zem2all?country=Spain&page=3&qs=spai,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3331-zero-emissions-mobility-to-all-project-zem2all?country=Spain&page=3&qs=spai,,211005133_ref1,False
211005134,1,https://www.iea.org/policies/959-zero-interest-green-loan?country=Belgium&page=2&qs=belgiu,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/959-zero-interest-green-loan?country=Belgium&page=2&qs=belgiu,,211005134_ref1,False
211005135,1,https://www.independent.co.uk/news/world/europe/norway-becomes-first-country-in-the-world-to-commit-to-zero-deforestation-a7064056.html,,html,211005135_ref1,True
211005136,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Mexico%20First/NDC-Eng-Dec30.pdf,,pdf,211005136_ref1,True
211005136,2,https://climateactiontracker.org/climate-target-update-tracker/mexico/,,html,211005136_ref2,True
211005137,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Cuba%20First/Cuban%20First%20NDC%20(Updated%20submission)1.pdf,,pdf,211005137_ref1,True
211005138,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Dominican%20Republic%20First/Dominican%20Republic%20First%20NDC%20(Updated%20Submission).pdf,,pdf,211005138_ref1,True
211005139,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Jamaica%20First/Updated%20NDC%20Jamaica%20-%20ICTU%20Guidance.pdf,,pdf,211005139_ref1,True
211005140,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Nicaragua%20First/Contribuciones_Nacionales_Determinadas_Nicaragua.pdf,,pdf,211005140_ref1,True
211005141,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Panama%20First/CDN1%20Actualizada%20Rep%C3%BAblica%20de%20Panam%C3%A1.pdf,,pdf,211005141_ref1,True
211005142,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Costa%20Rica%20First/Contribucio%CC%81n%20Nacionalmente%20Determinada%20de%20Costa%20Rica%202020%20-%20Versio%CC%81n%20Completa.pdf,,pdf,211005142_ref1,True
211005142,2,https://climateactiontracker.org/climate-target-update-tracker/costa-rica/,,html,211005142_ref2,True
211005143,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Colombia%20First/NDC%20actualizada%20de%20Colombia.pdf,,pdf,211005143_ref1,True
211005143,2,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Colombia%20First/Adjunto%202.%20%20Medidas%20de%20mitigaci%C3%B3n_NDC%20de%20Colombia%202020.pdf,,pdf,211005143_ref2,True
211005144,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Suriname%20Second/Suriname%20Second%20NDC.pdf,,pdf,211005144_ref1,True
211005145,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Senegal%20First/CDNSenegal%20approuv%C3%A9e-pdf-.pdf,,pdf,211005145_ref1,True
211005146,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Peru%20First/Reporte%20de%20Actualizacio%CC%81n%20de%20las%20NDC%20del%20Peru%CC%81.pdf,,pdf,211005146_ref1,True
211005147,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Chile%20First/Chile%27s_NDC_2020_english.pdf,,pdf,211005147_ref1,True
211005147,2,https://climateactiontracker.org/climate-target-update-tracker/chile/,,html,211005147_ref2,True
211005148,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Argentina%20Second/Argentina_Segunda%20Contribuci%C3%B3n%20Nacional.pdf,,pdf,211005148_ref1,True
211005149,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Iceland%20First/Iceland_updated_NDC_Submission_Feb_2021.pdf,,pdf,211005149_ref1,True
211005149,2,https://www.government.is/library/01-Ministries/Ministry-for-The-Environment/201004%20Umhverfisraduneytid%20Adgerdaaaetlun%20EN%20V2.pdf,,pdf,211005149_ref2,True
211005150,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Grenada%20Second/GrenadaSecondNDC2020%20-%2001-12-20.pdf,,pdf,211005150_ref1,True
211005151,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Saint%20Lucia%20First/Saint%20Lucia%20First%20NDC%20(Updated%20submission).pdf,,pdf,211005151_ref1,True
211005152,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Zambia%20First/Zambia_Provisional_Updated_NDC_2020.pdf,,pdf,211005152_ref1,True
211005153,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Rwanda%20First/Rwanda_Updated_NDC_May_2020.pdf,,pdf,211005153_ref1,True
211005154,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Kenya%20First/Kenya's%20First%20%20NDC%20(updated%20version).pdf,,pdf,211005154_ref1,True
211005155,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Ethiopia%20First/Ethiopia's%20NDC%20update%20summary%202020.pdf,,pdf,211005155_ref1,True
211005156,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/South%20Sudan%20First/South%20Sudan%20Intended%20Nationally%20Determined%20%20%20%20Contribution.pdf,,pdf,211005156_ref1,True
211005157,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/United%20Arab%20Emirates%20Second/UAE%20Second%20NDC%20-%20UNFCCC%20Submission%20-%20English%20-%20FINAL.pdf,,pdf,211005157_ref1,True
211005157,2,https://climateactiontracker.org/climate-target-update-tracker/uae/,,html,211005157_ref2,True
211005158,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Lebanon%20First/Lebanon's%202020%20Nationally%20Determined%20Contribution%20Update.pdf,,pdf,211005158_ref1,True
211005159,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Angola%20First/INDC%20Angola%20deposito.pdf,,pdf,211005159_ref1,True
211005160,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Maldives%20First/Maldives%20Nationally%20Determined%20Contribution%202020.pdf,,pdf,211005160_ref1,True
211005161,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Nepal%20Second/Second%20Nationally%20Determined%20Contribution%20(NDC)%20-%202020.pdf,,pdf,211005161_ref1,True
211005161,2,https://climateactiontracker.org/climate-target-update-tracker/nepal/,,html,211005161_ref2,True
211005162,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Bangladesh%20First/Updated_NDC_of_Bangladesh.pdf,,pdf,211005162_ref1,True
211005163,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Syrian%20Arabic%20Republic%20First/FirstNDC-Eng-Syrian%20Arab%20Republic.pdf,,pdf,211005163_ref1,True
211005164,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Ecuador%20First/Primera%20NDC%20Ecuador.pdf,,pdf,211005164_ref1,True
211005165,1,https://unfccc.int/sites/default/files/NDC/2022-06/211223_The%20Republic%20of%20Korea%27s%20Enhanced%20Update%20of%20its%20First%20Nationally%20Determined%20Contribution_211227_editorial%20change.pdf,,pdf,211005165_ref1,True
211005166,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Kyrgyzstan%20First/Kyrgyzstan%20INDC%20_ENG_%20final.pdf,,pdf,211005166_ref1,True
211005167,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Mongolia%20First/First%20Submission%20of%20Mongolia's%20NDC.pdf,,pdf,211005167_ref1,True
211005168,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Singapore%20First/Singapore's%20Update%20of%201st%20NDC.pdf,,pdf,211005168_ref1,True
211005168,2,https://climateactiontracker.org/climate-target-update-tracker/singapore/,,html,211005168_ref2,True
211005169,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Japan%20First/SUBMISSION%20OF%20JAPAN'S%20NATIONALLY%20DETERMINED%20CONTRIBUTION%20(NDC).PDF,,pdf,211005169_ref1,True
211005169,2,https://climateactiontracker.org/climate-target-update-tracker/japan/,,html,211005169_ref2,True
211005170,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Thailand%20First/Thailand%20Updated%20NDC.pdf,,pdf,211005170_ref1,True
211005171,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Viet%20Nam%20First/Viet%20Nam_NDC_2020_Eng.pdf,,pdf,211005171_ref1,True
211005171,2,https://climateactiontracker.org/climate-target-update-tracker/viet-nam/,,html,211005171_ref2,True
211005172,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Cambodia%20First/20201231_NDC_Update_Cambodia.pdf,,pdf,211005172_ref1,True
211005173,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Republic%20of%20Korea%20First/201230_ROK%27s%20Update%20of%20its%20First%20NDC_editorial%20change.pdf,,pdf,211005173_ref1,True
211005173,2,https://climateactiontracker.org/climate-target-update-tracker/south-korea/,,html,211005173_ref2,True
211005174,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Brunei%20Darussalam%20First/Brunei%20Darussalam's%20NDC%202020.pdf,,pdf,211005174_ref1,True
211005175,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Papua%20New%20Guinea%20Second/PNG%20Second%20NDC.pdf,,pdf,211005175_ref1,True
211005176,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Tonga%20Second/Tonga%27s%20Second%20NDC.pd,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,211005176_ref1,False
211005177,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Marshall%20Islands%20Second/20181122%20Marshall%20Islands%20NDC%20to%20UNFCCC%2022%20November%202018%20FINAL.pdf,,pdf,211005177_ref1,True
211005178,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Fiji%20First/Republic%20of%20Fiji%27s%20Updated%20NDC%2020201.pdf,,pdf,211005178_ref1,True
211005179,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Australia%20First/Australia%20NDC%20recommunication%20FINAL.PDF,,pdf,211005179_ref1,True
211005179,2,https://climateactiontracker.org/climate-target-update-tracker/australia/,,html,211005179_ref2,True
211005180,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/New%20Zealand%20First/New%20Zealand%20first%20NDC.pdf,,pdf,211005180_ref1,True
211005180,2,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/New%20Zealand%20First/NEW%20ZEALAND%20NDC%20update%2022%2004%202020.pdf,,pdf,211005180_ref2,True
211005180,3,https://climateactiontracker.org/climate-target-update-tracker/new-zealand/,,html,211005180_ref3,True
211005181,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Russia%20First/NDC_RF_eng.pdf,,pdf,211005181_ref1,True
211005181,2,https://climateactiontracker.org/climate-target-update-tracker/russian-federation/,,html,211005181_ref2,True
211005182,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Republic%20of%20Moldova%20First/MD_Updated_NDC_final_version_EN.pdf,,pdf,211005182_ref1,True
211005183,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Switzerland%20First/Switzerland_Full%20NDC%20Communication%202021-2030%20incl%20ICTU.pdf,,pdf,211005183_ref1,True
211005183,2,https://climateactiontracker.org/climate-target-update-tracker/switzerland/,,html,211005183_ref2,True
211005184,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Norway%20First/Norway_updatedNDC_2020%20(Updated%20submission).pdf,,pdf,211005184_ref1,True
211005184,2,https://climateactiontracker.org/climate-target-update-tracker/norway/,,html,211005184_ref2,True
211005185,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/United%20Kingdom%20of%20Great%20Britain%20and%20Northern%20Ireland%20First/UK%20Nationally%20Determined%20Contribution.pdf,,pdf,211005185_ref1,True
211005185,2,https://climateactiontracker.org/climate-target-update-tracker/united-kingdom/,,html,211005185_ref2,True
211005186,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/France%20First/EU_NDC_Submission_December%202020.pdf,,pdf,211005186_ref1,True
211005186,2,https://climateactiontracker.org/climate-target-update-tracker/eu/,,html,211005186_ref2,True
211005187,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Monaco%20First/Monaco_NDC_2020.pdf,,pdf,211005187_ref1,True
211005188,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Andorra%20First/20200514-%20Actualitzaci%C3%B3%20NDC.pdf,,pdf,211005188_ref1,True
211005189,1,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/France%20First/FR%20CDN%20addendum%20r%C3%A9vis%C3%A9%20-%202021.pdf,,pdf,211005189_ref1,True
211005190,1,https://www.boletinoficial.gob.ar/detalleAviso/primera/224006/20191220,,html,211005190_ref1,True
211005191,1,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-267-2019-325486/texto,,html,211005191_ref1,True
211005191,2,https://newclimate.org/wp-content/uploads/2020/10/NewClimate_PBL-CLIMA_2020OctUpdate.pdf,,pdf,211005191_ref2,True
211005192,1,https://www.climatecouncil.org.au/resources/what-does-net-zero-emissions-mean/,,html,211005192_ref1,True
211005194,1,https://www.canada.ca/content/dam/eccc/documents/pdf/climate-change/pricing-pollution/pricing-pollutionProtocol-Development-GHG-Offset-System-v6.pdf,,pdf,211005194_ref1,True
